"PartNumber","PartDescription","PartDetails","UOM","UPC","PartType","Active","ABCCode","Weight","WeightUOM","Width","Height","Length","SizeUOM","PrimaryTracking","AlertNote","PictureUrl","Tracks-Lot Number","Tracks-Revision Level","Tracks-Expiration Date","Tracks-Serial Number","CF-Custom1","CF-Custom2","CF-Custom3","CF-Custom4"
"AC-00772","DD26 (RED) (4626[3AL] BUILD)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00764","K60 DD44 Display Board (GREEN)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00694-WBR-NP","CLDNTD12 POE WHITE[dig] BLUE[hrs] RED[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"BA-00006","Cut XA-11129 // 1x6 0.156"" right angle header",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00086","D24A12 Digits WHITE",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00694-WBR","CLD Display WHITE[dig] BLUE[hrs] RED[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"xAP-00567-GNSS","K60 NTP100-GNSS-HS- obsolete",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"xAP-00564-GNSS","K60 NTP100-GNSS - obsolete",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"RN-00023","POT 100K OHM 9MM SQ .05W CARB",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","Bourns // PTV09A-4020U-B104",,,
"AE-00212-1-SS Etch","RC600 Flushmount Plate Stainless Etching",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00694-BRB","CLD Display BLUE[dig] RED[hrs] BLUE[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00694-BRB-NP","CLDNTD12 POE BLUE[dig] RED[hrs] BLUE[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00694-GBR-NP","CLDNTD12 POE GREEN[dig] BLUE[hrs] RED[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00694-RAB-NP","CLDNTD12 POE RED[dig] AMBER[hrs] BLUE[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AE-00306","DS46-DF-SS bezel",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00668","NTDS46-A POE RED SS",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00694-RAB","CLD Display RED[dig] AMBER[hrs] BLUE[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00694-GBR","CLD Display GREEN[dig] BLUE[hrs] RED[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"HF-00007","0.3"" black adhesive rubber feet",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00018","Desk top tilt stand for Lansing cases",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00665","NTDS46-DF-SS-POE RED",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AE-00305","DS46-DF-SS case",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"xAC-00391","Analog Optics Board",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"xAC-00392","Analog Optics Tester Board",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"HA-11005","3/16"" #6-32 flat undercut countersink 18-8 stainless screw",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","Mcmaster // 91099A201",,,
"HA-16001","1/16"" .250ID, .375OD black  neoprene washer",".070"" actual thickness
Durometer A70
-65F - +275F
","ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","Mcmaster // 94115K01",,,
"AP-00694-RGB-NP","CLDNTD12 POE RED[dig] GREEN[hrs] BLUE[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00694-RGB","CLD Display RED[dig] GREEN[hrs] BLUE[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00694-RRB-NP","CLDNTD12 POE RED[dig] RED[hrs] BLUE[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00694-RRB","CLD Display RED[dig] RED[hrs] BLUE[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"HB-00023","Desk top tilt stand for Lansing case products",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"xAP-00667 R1","RC600 Flush-Mount POE rev 1 - OBSOLETE",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00574","NTDS46-12AL AC Green/Green",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00572","NTDS16 RM POE Amber",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-40005","NTDS46-26-3AL POE Amber/Amber/Amber",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"BF-00116","K60 TCG100 front panel 10 digit display",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"xAP-00571","K60 TCG100-NTP",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"PC-00027","AC-DC Converter 5V 20W",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","Aimtec // AMEL20-5SAZ",,,
"AP-00573","TCDS112 RM AC Blue/Red",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"xAP-05049","MCR5000 DS6 DS6 GPS TCR HSO-2",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"HC-00006","LED spacer 0.180"" (4.6mm)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","keystone // 8314",,,
"xAP-00568-AFN","K60 NTP100-AFN-HS - obsolete",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"BF-00117","NTP100 front panel - generic",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","JWT // NTP-100",,,
"AC-00694-RRR","CLD Display RED[dig] RED[hrs] RED[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00694-RRR-NP","CLDNTD12 POE RED[dig] RED[hrs] RED[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"xAC-00708-GNSS","K60 NTP100 GNSS",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"xAC-00711-GNSS","K60 NTP100 GNSS +HSO",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"xAC-00712-AFN","K60 NTP100-AFN-HS",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"BF-00118","NTP100-AFN back panel",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00694-GBG-NP","CLDNTD12 POE GREEN[dig] BLUE[hrs] GREEN[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"EC-00386","K6x Analog Display Control [BASE BUILD]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-40006","NTDS46-26-3AL POE Blue/Red/Red",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00694-GBG","CLD Display GREEN[dig] BLUE[hrs] GREEN[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"xAC-00386-POE","K60 Analog Display Control [POE subbuild] - OBSOLETE",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"xAC-00386-DC","K60 Analog Display Control-[DC subbuild] - OBSOLETE",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"xAC-00386-NTP","K60 Analog Display Control [Network subbuild] - OBSOLETE",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"xAC-00386-TC","K60 Analog Display Control [TC subbuild] - OBSOLETE",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AE-00212-3","RC600 FLUSHMOUNT CASE IO COVER",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AE-00212-2","RC600 FLUSHMOUNT CASE",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"EX3051","Socket Adapter",,"ea",,"Capital Equipment","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"Superpro 7000","Superpro 7000",,"ea",,"Capital Equipment","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"BF-00115","K60 TCG100 Front panel",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00570","NTDS46-26-3AL POE Green/Amber/Green",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"xAP-05048","MCR5000 DS6 HSO-1 GPS",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"LO-00043","SA.31m Rubidium Clock",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"RS-65903","RES 59K OHM 1/8W .1% 0805 SMD",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","Panasonic // ERA-6AEB5902V",,,
"NL-00001","Clear silicone rubber membrane for RC600",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00569","TCDS112 RM AC Blue/Blue",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"xAP-01050","MCR1000 GPS HSO-1 PPO 10MHz",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AE-00211-1","RC600 CASE BODY Rev 2  (Supply JWT with correct drawing upon next order REV 2)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"IE-00154","REG LDO 3.3V 1.5A SOT223-3",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AE-00212-1","RC600 FLUSHMOUNT PLATE",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AE-00211-2","RC600 CASE BASE Rev 2",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"DL-00167","6mm Round LED Light Bar - White",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","Foryard //",,,
"AC-00767","Slim line 24 White Primary Display 1.0A",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00259","NTDS24-POE White",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AE-00212-1-SS","RC600 FLUSHMOUNT PLATE STAINLESS (TALK TO ENG BEFORE ORDERING/CHANGES TO BE MADE)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","KMK // 33208",,,
"OSC2GPS","temporary OSC to GPS for NTP100",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"EC-00008","DS232 serial distributor 8 channel",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00701","DA232 8 channel",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"DL-00148","2.3"" RGB COLON BLOCK",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","Foryard // FYA-R4015Z",,,
"AP-00467","NTDS46-26 POE Red/Green",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AE-00191-6 r5","DTD-A19B2 Case with Imagine Silkscreen (Rev 5)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00420-I","Imagine TCDS26 RED (DTD-A19B2)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AE-00023-I","CLKNTD12 Face with Imagine Logo",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00764-C","K60 DD44 Display Board (GREEN w/CONTROLLER)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00765","DD42 Extension Board (AC GREEN)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00664","NTDS46-A AC GREEN SS",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00766","K60 Controller Mount Option",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"EC-01401-1","K6x HSO Dual Module (Level 1 Build)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"EC-01401-2","K6x HSO Dual Module (Level 2 Build)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"BC-00410.11A","K6x RefGen-N",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"BC-00405.10A","K6x TCO Module",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"pBC-00406.10A","K6x VITC Module - PROTO",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"BC-00403.11A","K6x Pulse Module",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"BC-00404.10A","K6x TCI Module",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"xAC-01407","MCR2000 DB9 Adapter - OBSOLETE",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"EC-01410","K6x RefGen-N",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"EC-01405","K6x TCO Module",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"EC-01406","K6x VITC Module",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"EC-01403","K6x Pulse Module",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"EC-01404","K6x TCI Module",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"EC-01402-B","K6x GPS Module (Buffalo)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"EC-01402-C","K6x GPS Module (Copernicus II)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-01417","GMR1000 Option: SYNC IN",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-01416","GMR1000 Option: PPS OUT",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-01415","GMR1000 Option: GNSS",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-01414","GMR1000 Option: GPS",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-01413","GMR1000 Option: Level 2 HSO + 10MHz OUT",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-01412","GMR1000 Option: Level 1 HSO + 10MHz OUT",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-01411","GMR1000 Option: Level 2 HSO",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"EC-01410-DB9","K6x RefGen-N (DB9 I/O)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-01424","GMR1000 Option: 6-DIGIT DISPLAY (non PTP)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"xAC-01423","MCR2000 Option: DB9 Adapter - OBSOLETE",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-01422","GMR1000 Option: RELAY IN",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-01421","GMR1000 Option: RELAY OUT",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-01420","GMR1000 Option: PPO",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-01419","GMR1000 Option: SYNC IN + PPO",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-01418","GMR1000 Option: PPS OUT + PPO",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AE-00184-SS","NTDS-DF SIDE MNT. BRACKET ASSEMBLY SS",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00051-OSC-HSO","PCIe OSC with HSO option",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"SAMPLE003","SAMPLE003",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"SAMPLEUPPERLEVEL","SAMPLEUPPERLEVEL",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"xAP-20000","MDN-P29 Pseudo IRIG display",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"PS-00025-EU","24VDC 1.7A desktop C8 input w/EU cord Assembly",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00319-SS","NTDS44 POE White SS",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"xAE-00023-AP","12 hour Eastern Arabic face plate rev 0",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"SAMPLE0011","SAMPLE0011",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"SAMPLE002","SAMPLE002",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"EC-01400","K6x HSO Level 1 Module",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"BC-00400.10A","K6x HSO Level 1 Module",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"HS-80004","#6-32 X 5/8 (.625"") hex threaded M-F stainless standoff",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","Keystone // 2121",,,
"AP-00135","NTDS46-26-3AL POE Green/Amber/Blue",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"PS-00025-AU","24VDC 1.7A desktop C8 input w/AU cord",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"PS-00025-UK","24VDC 1.7A desktop C8 input w/UK cord",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"ha-00005","Washer - #8 Steel Flat Washer .188""",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","Mcmaster 94744A228",,,
"AP-00694-GRB-NA","CLDNTD12 AC GREEN[dig] RED[hrs] BLUE[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AE-00088-2W","NTDS44 Case LID Rev3 Cardinal White P005 WH01",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AE-00088-1W","NTDS44 Case Body Rev3  Cardinal White P005 WH01 Black Masterclock Logo",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"BC-00402.10A","K6x GPS Module",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"BC-00401.10A","K6x HSO Dual Module",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"XA-00049","Terminal Block, SMD, 4 pos, vertical",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","WURTH // 691709710304",,,
"XD-09F10","DB-9 SMT FEMALE",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","NorComp // 190-009-263R001",,,
"AE-00088-2BLK","NTDS44 LID Rev3 Black Minitex",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AE-00088-1BLK","NTDS44 Case Body Rev3 Black Powdercoat White Masterclock Logo",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"PL-00022","AC CORD C7 UK",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","VOLTEX // 2165H 10 C3",,,
"BA-00091","0.700"" board stacker single pin - cut XA-00002",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"PL-00020","AC CORD C7 EU",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","VOLTEX // 2158H 10 C3",,,
"PL-00021","AC CORD C7 AUS",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","VOLTEX // 2155H 10 C3",,,
"xAP-00595","Kinetis CLKTCD15 AC 12 hr faceplate",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"xAP-00593","Kinetis CLKNTD15 POE 12 hr faceplate",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"xAP-00594","Kinetis CLKNTD15 AC 12 hr faceplate",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00008-ZW","DD4x Colon Adapter Board [zilog build - WHITE]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"XA-00008","1x2 pin header, 0.100"" -- CUT FROM XB-00001",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"BC-00008.10A","DD4x Colon Adapter Board",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00008-KW","DD4x Colon Adapter Board [kinetis build - WHITE]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"LO-00044","PLL CLOCK MULTIPLIER 8-SOIC",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","OnSemi // NB3N511DG",,,
"Shop Supplies","General Supplies",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00008-KB","DD4x Colon Adapter Board [kinetis build - BLUE]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00008-ZB","DD4x Colon Adapter Board [zilog build - BLUE]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"xAP-05026","MCR5000 TCG",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"5/32 Screw Machine Length Cobalt Drill","5/32 Screw Machine Length Cobalt Drill",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"TT-00001","Thermal tape for SA.3xm",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","symmetricom // 16399-001",,,
"HA-00011","screw // 2-56, 5/32",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","MCMASTER // 91772A073",,,
"AP-00694-WRR-NP","CLDNTD12 POE WHITE[dig] RED[hrs] RED[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00694-WRR","CLD Display WHITE[dig] RED[hrs] RED[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00386-ND","K6x Analog Display Control (CLKNTDxx DC BUILD)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00386-NP","K6x Analog Display Control (CLKNTDxx POE BUILD)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00694-BBR-NP","CLDNTD12 POE BLUE[dig] BLUE[hrs] RED[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00694-BBR","CLD Display BLUE[dig] BLUE[hrs] RED[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AE-00060.3-2","18"" 18 Ga. CRS black round spun case (Rev 2)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"xAP-00581-PRE - REMOVE","CLKNTD18 TRUE 24 POE BLACK KINETIS PRELIMINARY",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"xAP-00580-PRE - REMOVE","CLKNTD18 12 HOUR POE BLACK KINETIS PRELIMINARY",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00386-T","K6x Analog Display Control (CLKTCDxx BUILD)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00645-DF-P","K60 DD44 Display Board (RED) (DD46DF PRI)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00645-DF-S","K60 DD44 Display Board (RED) (DD46DF SEC)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
